Restaurant,Customer,Date,Rating,Review
Tarboush,Mohamed R***,11 July 2021,Amazing,روعة
Tarboush,احمد ف***,09 July 2021,Amazing,ممتاز
Tarboush,marwan E***,05 July 2021,Very good,خدمة وطعام ممتازين
Tarboush,Salesucre Elhosary October م***,05 July 2021,Very good,كويس جدا
Tarboush,Dr Mahmoud A***,03 July 2021,Very good,شكرا طلبات وشكرا لمطعم طربوش تجربة مميزة
Tarboush,Mayson M***,02 July 2021,OK,الاكل سئ جدا وبارد وطعمه وحش والسمبوسة فاضيه
Tarboush,Ahmed A***,28 June 2021,OK,المطعم كان بينقطي حاطلي مكعبين فراخ في الكبسة و معبيهالي رز مع انها مش رخيصة و الدليفري اتاخر مطعم وحش
Tarboush,osama a***,24 June 2021,Amazing,شكرا
Tarboush,Mohamed D***,18 June 2021,Very good,جربت وجبة شاورما فراخ عربي وكبسة فراخ محمرة الشاورما رهيبة من احسن الحاجات اللي كلتها الفترة اللي فاتت بس الساندوتش صغير قوي والكبسة حلوة جدا وكميتها ضخمة
Tarboush,Mohamed E***,12 June 2021,Amazing,"كان تغليف الطلب ممتاز, وقت التوصيل كان سريع جدا, نوعية الأكل كانت جيدة بالنسبة بالسعر"
Tarboush,Dr. Yassmein H***,10 June 2021,Amazing,التوصيل سريع جدا
Tarboush,Amr E***,08 June 2021,Very good,"كان تغليف الطلب ممتاز, وقت التوصيل كان سريع جداً"
Tarboush,Nada K***,06 June 2021,Very good,"حبيت طريقة تغليف طلبي, طلبي وصل بوقت أسرع من المعتاد"
Tarboush,Amro A***,05 June 2021,OK,الطعم سئ وتغليف الاكل سئ جدا لا انصح به
Tarboush,Hosam N***,03 June 2021,OK,"ما حسيت بقيمة مقابل الثمن, نوعية الأكل لازم تتحسن"
Tarboush,Hassan M***,02 June 2021,Very good,الأكل كان ممكن يكون أفضل
Tarboush,Mo'men M***,19 May 2021,OK,الاكل لا يتناسب اطلاقا مع سعره هو تقريبا بيحطلك عينات تدوق الاكل بس
Tarboush,This is D***,18 May 2021,OK,الاكل طعمو مش لذيذ ومش زي ماكنا فاكرين
Tarboush,samah h***,17 May 2021,OK,طلبت وجبة شاورما كبيرة ب ٥٠ وصلني ساندوتش صغير!
Tarboush,Aboody B***,17 May 2021,OK,السعر لا يناسب الوجبة نهائيا نصابين
Tarboush,DOAA L***,16 May 2021,Very good,الاكل تحفة
Tarboush,Rami A***,16 May 2021,OK,الاكل بايظ
Tarboush,Noura Youssef ***,16 May 2021,OK,الاوردر اتكنسل مرتين وفي الاخر اتصلت طلع مش بيوصل للمنطقه اللي فيها طب المفروض اني بيطلعلي المطاعم اللي في المنطقه بس ليه محطوط بينهم
Tarboush,amira a***,14 May 2021,OK,"انا اتكتبلي توتال سعر الفاتورة 100 جنية ولما جيه الدليفري لقيت الفاتورة ب 150 المفروض السعر كامل يكون مكتوب انا مش ملزمة ادفع الزيادة دي انا المفروض ادفع اللي يتكتبلي بجد واي الكميات دي دي كميات وجبة لبني ادم ولا فار؟؟؟!, ما حسيت بقيمة مقابل الثمن"
Tarboush,Mina S***,14 May 2021,Amazing,"كان تغليف الطلب ممتاز, حسيت ان نوعية الأكل كانت ممتازة بالنسبة للسعر, كان الأكل لذيذ جداً وفاق توقعاتي"
Tarboush,Karar A***,14 May 2021,OK,محدش يطلب منهم عشان بارح كنت عازم صحابي و الطلب اتأخر و مجانيش
Tarboush,Ahmed Mohamed Mahmoud ***,12 May 2021,OK,وحش جدا. وخساره الفلوس كمان
Tarboush,Mona Alshami A***,12 May 2021,OK,الاكل وصل بارد جدا ومالوش طعم خالص
Tarboush,Hanan H***,11 May 2021,OK,اسوء شاورما واسوء اكل وحجم صغير لا انصح به
Tarboush,Michael M***,11 May 2021,Good,ما حسيت بقيمة مقابل الثمن
Tarboush,Rana e***,11 May 2021,OK,الاكل خسران والسندوتشات جاية مش متغلفة كويس أسوأ شاورما اكلتها
Tarboush,Zainab M***,11 May 2021,Very good,لم يكن الطعام ساخن
Tarboush,Rami A***,09 May 2021,OK,الاكل فاسد
Tarboush,dahlia m***,08 May 2021,Amazing,كان الأكل لذيذ جداً وفاق توقعاتي
Tarboush,Basem M***,07 May 2021,Amazing,شكرا لسرعة التوصيل والطيار رائع والاكل جميل شكرا
Tarboush,Mohammd E***,05 May 2021,Very good,"كان تغليف الطلب ممتاز, حسيت ان نوعية الأكل كانت ممتازة بالنسبة للسعر"
Tarboush,محمود ر***,05 May 2021,OK,مكتوب تم توصيل طلبك ومفيش حاجه وصلت وبعدين أنا محدد وقت عشان يوصلنى فيه الطلب
Tarboush,Aya A***,29 April 2021,Very good,حصل مشكلة في الاوردر ولما كلمتهم علشان يصلحوها قالوا هيجيبوا اللي حصل فيه مشكلة ومحدش كلمني
Tarboush,Mostafa R***,28 April 2021,Good,الطعام بارد وطعمه سيء ومفيش اي نكهة.. مفيش حاجة حلوة غير التغليف!
Happy food,Sawsan S***,05 February 2024,OK,المكرونه مفيهاش فراخ اصلا والطعم وحش جدا
Happy food,AbdelRahman E***,04 February 2024,Good,الطعم كويس لكن حجم الكريب قليل بالنسبه للسعر
Happy food,Omar R***,24 January 2024,OK,جودة سيئة جدا واغلب المكونات فاسدة لم يم تناولها.
Happy food,Ahmed M***,17 January 2024,OK,الاكل بايت و مش حلو خالص و رميتو والله
Happy food,عمر س***,16 January 2024,OK,كويس بالنسبة للسعر
Happy food,Ammar R***,15 January 2024,OK,الاودر غلط
Happy food,Omar R***,14 January 2024,Very good,الكريب مالح جدا
Happy food,Yasmin E***,10 January 2024,Very good,عسل
Happy food,Fatma N***,10 January 2024,Amazing,تجربتى كانت رائعة ..بداية موفقة
Happy food,Haneen Y***,09 January 2024,OK,كان في اعواد اسنان بالبرجر واللحم نوعه غير جيد - السندويشات مفيها شي مميز
Happy food,Mohanad ***,09 January 2024,OK,الاكل سئ جدا وخصوصا ان سعره مش رخيص الخامات المستخدمة رديئة و الباستا متتاكلش
Buona Pizza,Solara A***,30 December 2023,Good,السعر غالي
Buona Pizza,Alaa P***,06 December 2023,OK,طلبت 2 بيتزا واحده كسرتلي خته من ضرسي بسبب بزر الزتون لانهم بيستخدمو ارخص نوع زتون مقطع الي بيكون
Buona Pizza,Deyaa k***,25 November 2023,OK,النوتيلا محروقه والكريب كان معجن وطعمه وحش
Buona Pizza,Reem S***,21 November 2023,Amazing,لو الزيتون اسود و المشروم فريش هتبقى احلى و احلى
Buona Pizza,Noura Gamal ،***,06 November 2023,Good,مفيش جبنه اصلا و5مشروم بلعدد
Buona Pizza,Mahmoud T***,30 October 2023,OK,تأخير
Buona Pizza,Roro R***,15 October 2023,Good,الجمبري حجمه صغير + التغليف
Buona Pizza,Aly M***,15 October 2023,OK,اسؤ كريب كالته ف حياتى الكريب من غير سموك تركى وخسارة فيه الفلوس
Buona Pizza,محمد ن***,11 October 2023,OK,طلبت بيتزا وسط جالي بيتزا سمول
Buona Pizza,Ammar a***,09 October 2023,OK,الاوردر وصلي متاكل منو وشكلو استغقر الله العظيم
Buona Pizza,Noha Samy ***,05 October 2023,Amazing,لا
Asdikaa Mohandessin,Mohamed H***,04 February 2024,Good,برجاء عدم تغير سعر المنتج عن الموجود على الابليكيشن إلا بعد إبلاغ العميل
Asdikaa Mohandessin,حدوته ق***,27 January 2024,Amazing,جيد جدااا
Asdikaa Mohandessin,Nahla Mahmoud ***,21 January 2024,OK,الجبنة الرومي مش حلوة خالص
Asdikaa Mohandessin,heba m***,14 January 2024,Amazing,رجاء اضافة البيض الى القائمة
Asdikaa Mohandessin,Om Mariam ***,10 January 2024,Good,كان عايز ياخذ ياخذ 15 جنيه جنيه زياده بدون علمي
Asdikaa Mohandessin,heba m***,02 January 2024,Very good,ياريت يزود البسطرمة البلدي في القايمة عنده..لاني اتلغبت وافتكرت ان اللانشون بسطرمة هي البسطرمة
Asdikaa Mohandessin,gmal m***,27 December 2023,Amazing,جيد جدا ولبن طازج و زبدة وسمنة فلاحي ومظبوطة
Asdikaa Mohandessin,GALAL M***,24 December 2023,Amazing,السمنة والزبدة كويسين جدا واللبن كله قشطة وجميل
Asdikaa Mohandessin,Mai D***,16 December 2023,Amazing,محترم و وصل قبل معاده
Vasko,Anwar A***,20 January 2024,OK,لم تصلني اي قهوه؟
Vasko,Habiba A***,17 January 2024,OK,الاوردر وصل و الكوفي كله واقع و الكب كله فاضي
Vasko,Ruba A***,12 January 2024,OK,طعم القهوة مش اسبريسو طعمها قهوة تركية وابدا مش لذيذة
Vasko,radwa_mohamed_aziz@yahoo.com ***,20 December 2023,OK,مش مقفول كويس والكوب مقطوع من تحت والكابتشينو سرب من تحت وده اول واخر تعامل
Molly`s Bakery,عمرو ب***,08 January 2024,OK,ان الواحد يدفع 150 جنيه بدون التوصيل عشان تجيله بيتزا حجم صغير سواء عند بيتزا كينج اوغيرها حجم كبير
Molly`s Bakery,Maram A***,07 January 2024,Good,لمذاق + الوقت
Molly`s Bakery,Rayan G***,05 January 2024,OK,الوافل غير مطهي بصوره جيده (نئ)
Molly`s Bakery,Esraa S***,05 January 2024,OK,الكورواسون كان ناشف جداً وبايت
Molly`s Bakery,ياسمين ا***,25 December 2023,OK,طلبت ٨ دونات جالي ٣ منهم بايتين وناشفين حدا
Molly`s Bakery,mohamed a***,30 November 2023,OK,تغليف سئ جدا للمشروبات. حاطط ورقة التغليف البلاستك اللي بتسيح و تتفاعل مع الحرارة تحت غطا المشروب!!!
Molly`s Bakery,Bayan R***,20 November 2023,Good,طلبت زيتون و ما كان موجود
Molly`s Bakery,dina M***,10 November 2023,OK,اكتبوا إن الحاجه حجمها صغير اوي عشان الناس تعرف
Molly`s Bakery,دكتور عبير ا***,03 November 2023,OK,جوده الشوكلاته المستخدمه و البيستاشيو المستخدم كطعم جداً جداً جداً سيئه.. هي دي اول و اخر مره للاسف
Molly`s Bakery,Soom A***,02 November 2023,OK,طلبت خبز قمح وجاني خبز ابيض
Molly`s Bakery,Ethar H***,21 October 2023,OK,ااالجبنه غريبه كانه معها كريمه و العجينه مو مستويه سلطه الصوص تبعها قليل جا كانت ناشفه القهوة حلوه
Molly`s Bakery,Rola S***,18 October 2023,OK,قلت عيزاه طازهه ومفيش اي كلام متشاف اكني بكلم نفسي
Molly`s Bakery,Ansam A***,25 August 2023,Good,الكميه قليله جدااا بالنسبه للسعر كمان طلبت سبانش لاتيه بس اللي اتعمل كان لاتيه عادي
Shawermer,rasha H***,04 February 2024,Good,بصراحه الاكل كان بارد جدا وكمان المفروض ادفع 190 دفعت 202 ليه تجربه سيئه
Shawermer,Amir H***,29 January 2024,OK,الطلب اتى عن طريق مندوب المطعم وليس طلبات وتاخر في الاردر لتوزيعه اوردرات اخرى مطعم بدون امانه
Shawermer,Dina G***,25 January 2024,OK,الاوردر اتأخر حوالي ساعتين والاكل كان بارد
Shawermer,Abdelrahman B***,09 January 2024,Good,البطاطس متتاكش اصلا و السندويتشات باردة و حاجة يعني أنا اسف لنفسي اني طلبت شاورمر بصراحة
Shawermer,eslam s***,05 January 2024,OK,خد مبلغ اعلي من المكتوب
Shawermer,Rafif Okla ***,28 December 2023,OK,تأخر كبييير بتحضير الطلب و توصيله
Shawermer,Eyad N***,27 December 2023,Good,الاكل للاسف استغفر الله ولا كميه ولا طعم وسعر الدليفري مبالغ فيه لولا كان دليفري مجاني مكنتش طلبت
Shawermer,Adel F***,22 December 2023,Good,المطلوب في الفاتورة مخالف لإجمالي سعر الاوردر علي التطبيق
Shawermer,Nada B***,09 December 2023,Good,المفروض انهم اربع سانودتشات الحجم كان الساندوتش مقسوم نصين و هما اتنين و مطلعنهم على انهم ٤ 😡😡😡😡
Shawermer,Ali M***,19 November 2023,OK,سعر اللى فاتورة ازيد من ابلكيشن زودوا خدمة التوصيل
Shawermer,Ali H***,13 November 2023,OK,بتدوني سعر علي الابلكيشن و بتبعتلي ريست بسعر مختلف اغلي و ازيد بدون مبرر
Shawermer,Rasha A***,01 October 2023,OK,سى جدا اللحمه كانها كاوتش بدون اى مذاق او نكهات
Shawermer,عبدالرحمن سالم ك***,10 September 2023,OK,الدلفري بدون رصيد و سبب ازعاج في البناية
Shawermer,Farrah S***,03 September 2023,Good,اكل سئ و شاورما لحمه مش مستويه و شاورما فراخ ملها جلد الفراخ مكنتش متوقعه بجد
Shawermer,Adel F***,05 August 2023,Good,تم إضافة ضرائب علي الفاتورة المرسلة تم تغيير المشروب بدون الرجوع لي
Shawermer,Hazem D***,21 June 2023,OK,لم يصل الاوردر اصلا
Shawermer,محمد ع***,02 June 2023,OK,الاوردر ده موصلش من امبارح انا عايز اعرف ايه السبب والمندوب وصل الاوردر ليه وانا مستلمتش
Shawermer,Abdou Ahmed a***,16 March 2023,OK,الاكل كان بارد جدااا و ملوش طعم تجربه سيئه جداا
Shawermer,noha a***,10 March 2023,Good,اسوء اوردر على الاطلاق ممكن يتطلب
Shawermer,Mayada R***,30 January 2023,Good,الاكل مش حلو خالص
Shawermer,Basil A***,27 November 2022,Good,الاكل سئ جداً وبطني وجعتني بعد ما اكلته بنص ساعة.. لا انصح بالمطعم و تجربة لن تتكرر ابداً.
Shawermer,Mohamed k***,17 November 2022,OK,التوصيل كان وحش جدا و الاكل وصل بارد
Shawermer,Ahmed A***,05 November 2022,OK,خدمة منتهى السوء و سرقة لوجود فرق بين السعر على الابليكيشن والفعلي المفروض ٢٥ جنية خدمة توصيل ولكن
Shawermer,yousef k***,18 October 2022,Very good,مش نفس السعر الاوردر المفروض ٨٨ حالى ب ١٢٠
Shawermer,Mohammed B***,12 October 2022,OK,الدليفري لما جه طلب زيادة ٣٥ جنية علي ال ٢٥ الدفعتهم علي الاوردر، و اصلاً و حش جداً و مايستهلش خالص
Shawermer,Mohamed T***,06 October 2022,Amazing,ممتاز
Shawermer,Mohamed S. S***,05 October 2022,OK,معامله سيئه من جانب المطعم وطلبت من التطبيق بسعر. هم زودو ٣٠ جنيه علي السعر الاصلي بتاع التطبيق
Cesar,Abdullh S***,22 January 2024,OK,طلبت اكريب شيش جايلي كريب عباره عن طماطم
Cesar,Salma N***,15 January 2024,OK,اتقوا الله فب الفلوس اللي بتاخدوها مش هتنفعكم قدام ربنا..
Cesar,Hala A***,11 January 2024,OK,طعمه وحش جدااا
Cesar,Fatima Aldef ***,30 December 2023,OK,سندوتش الدجاج غير جيد والطعم غريب
Cesar,رَ .***,28 December 2023,OK,في طعم حالي مخرب الطعم والصوصات لو تحطوها ثوم وشطه احسن
Cesar,muhammed a***,08 December 2023,Amazing,أين الإشتراك المجاني لشاهد
Cesar,Haya Ahmed M***,06 December 2023,OK,الاكل محروق اول واخر مرا حسبي الله
Cesar,youssef s***,17 November 2023,OK,كريب ب ٦٥ جنيه حاطين فيه دجاج مفروم وفطيرة سكر باللبن نيئة حرفيا جاية عجين ومفيهاش نقطة لبن
Cesar,Mayada R***,12 November 2023,Good,الاكل حراق اووى الفلفل مليان
Cesar,Hanan Tarek m***,08 November 2023,OK,الاكل كان سئ جدا جدا بصراحه اول مرة تجبولي اكل بالمنظر ده بجد
Cesar,Omar E***,04 November 2023,Very good,الباستا حلوه بس الفراخ قليله اوي يعتبر مفيهاش
Najjar Nuts,حسناء ا***,06 January 2024,OK,جانا كيس اقل من كيس وكله طالبته نفس الكمية وهذا يعتبر غش !
DéJà Vu,Shahd H***,27 January 2024,Amazing,لذيذ
DéJà Vu,دكتور عبير ا***,12 January 2024,Very good,الاكل كله ما فيه ملح بالمره
DéJà Vu,Hisham H***,02 January 2024,OK,السندوتشات صغيرة جدا وكواليتي الفراخ اي كلام والسندوتش فاضي والفينو بيفرول
DéJà Vu,Victoria A***,11 December 2023,Amazing,تحفة 🥰
DéJà Vu,Marni M***,05 November 2023,OK,الاكل وحش جدااا
DéJà Vu,Rony n***,04 November 2023,Amazing,مستوي الأكل جيد
DéJà Vu,ع ا***,30 October 2023,OK,ريحته مش كويسه وطعمه وحش جدا ورميتوه
DéJà Vu,Amgad N***,05 October 2023,Good,الاكل ملوش طعم ومفهوش ملح خالص و الاستريبس يعتبر خلطة بس الفراخ رفيعة جدا والباقي بقسماط
DéJà Vu,Ahmed S***,20 April 2023,OK,تحلو سيئة، شوربة المشروم ملهاش طعم كأنه مياه علي لبن، ونودلز الجمبري بارد و فيه ٤ جمبريات مهريين و عليهم طبقة دقيق كبيرة جدا
DéJà Vu,Mohamed Gamal ***,27 March 2023,OK,الطعام من خامات جيدة لكن الطعم سيء
DéJà Vu,zakaria S***,23 March 2023,Amazing,جميل
DéJà Vu,badr k***,16 March 2023,OK,اسوأ مطعم على الاطلاق
ZAIN,Fatma El-behairy ***,21 January 2024,OK,الاوردار اتاخر جداااا وجاى ناقص
ZAIN,Adham A***,20 January 2024,Amazing,الطعم حلو ولكن الاسعار مبالغ فيها
ZAIN,Ahmed M***,05 January 2024,OK,جودة المنتجات سيئة جدا وبايتة
Hamza,Mohamed Aly Mehrez ***,28 January 2024,OK,حطو سوسيس بدل السجق الشرق الي انا طالبه ي
Hamza,Rasha_elbolok@hotmail.com ***,26 January 2024,OK,نسب الجبنة مش مظبوطة و الجبنة كيري كتير قوي و بسطرمة قليلة جدا
Hamza,hanan S***,10 January 2024,Amazing,خدمة ممتازة
Hamza,Esraa A***,02 January 2024,Amazing,ممتاز
Hamza,yara a***,28 December 2023,Very good,الطعم جميل والاكل وصل سخن بس المفروض بيتزا الدجاج كان معاها مشروم زي الوصف والصوره بس جت بدون مشروم
Hamza,lamiaa a***,26 December 2023,OK,فطيرة الدجاج وصلت بدون صوص وانتظرنا ساعه واحنا على بعد قريب وفي الاخر مفيش حاجه وصلت للاسف
Hamza,Ahmed A***,25 December 2023,OK,الاكل سيئ للغايه
Hamza,Nermeen Mohamed ***,24 December 2023,OK,تأخير التوصيل أكثر من ساعة ونص والاكل بارد وشاورما اللحمة ناشفة ومحروقة
Hamza,Sarah G***,13 December 2023,OK,السجق سئ جدا مش بلدي والكواليتي كلها سيئه
Hamza,Rahf O***,10 December 2023,OK,الفطيرة بالكيري والدجاج ماحبيتها وجاني الورق عنب مفيش ليمون ومش مستوي وبرضو الشيش طاووق مش مستوي
Hamza,Mahitap E***,04 December 2023,OK,التأخير
Hamza,Hamza e***,25 November 2023,OK,المطعم طلب مني مصاريف زياده عن سعر الاوردر النهائي بحجه تغيير الاسعار ودا اسلوب غير مقبول
Momochi,Rooh E***,27 October 2023,OK,الموتشي صغيره اوي ومش حلوه بجد
Momochi,Nada M***,15 May 2023,Amazing,السعر غالي
Momochi,Medhat K***,15 November 2022,OK,الطعم سئ جدا، التغليف سيء
Abu Omer,noor a***,13 January 2024,OK,المحشي سيئ
Abu Omer,Abdallah - ZEUS - E***,08 November 2023,OK,الفتة ناشفة اوي لو اللثة بتاعتك ضعيفة غالبا هاتتعذب و انت بتاكل الفتة بالذات
Abu Omer,nour e***,04 November 2023,OK,الشوربه اندلقت وبدل ماتيجى طبق جانى نص طبق
Abu Omer,Ahm A***,03 November 2023,OK,نصابين اولاد حرام
Abu Omer,Hashem H***,28 October 2023,Good,الاكل والتغليف حلو لكن الاسعار عالية مقارنة بالكميات
Abu Omer,Adel S***,25 October 2023,OK,المسقعة جاية من غير عيش، المحشي مستوى كويس ولكن مالهوش طعم خالص
Abu Omer,Mohammed U***,20 October 2023,OK,الاكل طلع متأخر جدااا، وصل بارد، الماريا اللحمة فمنتهي السوء، لا تمت للماريا بصلة للاسف.
Abu Omer,Yasmin Salah ***,28 September 2023,OK,الحمام فيه ريش!!! ازاي مش متنضف كويس كده
Abu Omer,Mahmoud R***,29 August 2023,OK,الشوربه وحشه جدا جدا جدا
Abu Omer,Nada M***,16 August 2023,Good,طلبت طبق رز جالي حرفيا معلقتين 😂 بس طاجن البطاطس باللحمة كان جميل ومليان لحمة الصراحة
Abu Omer,Jasmina A***,24 July 2023,Very good,الاكل كان جميل جدا طاجن الرز كان خطير ، ورقة اللحمة كتنت حلوةبس اوفر برايس المحشي مش الطف حاجه صراحة
Abu Omer,داليا ن***,19 July 2023,Amazing,الاكل طعمه حلو اوي وريحته حلوة ورق العنب ومحشي الفلفل تحفه وطعم الشي طاووق حلو اووووي اول تجربة ليا
Abu Omer,Sherif S***,23 June 2023,Good,فتة الكوارع طعم غريب و كمية قليلة جدًا على السعر و الكوارع ناشفة. الحمام طعم كويس بس حجم كسعر.
Abu Omer,Nada M***,11 June 2023,Amazing,ورقة اللحمة جميلة اوي و شكرا ع ال testers الشاورما و رز الخروف حلوين جدا
More In,Abdullah A***,11 December 2023,Good,الطلب وصل ناقص بدون الكول سلو
More In,Omar I***,25 November 2023,Very good,الساندويتش صغير ، متغلف سئ ، متبهدل .
More In,Ahmed E***,22 November 2023,OK,الاكل سيء جدا جدا وطالب ماجنم سبايسي جالي عادي والفراخ مش مستويه ورمتها في الزباله والجمري معمول زفت
More In,Ahmed w***,26 October 2023,OK,الكميات صغيرة جداً حرام يتدفع في المبلغ ده
More In,Nermeen M***,06 October 2023,Amazing,مؤمن من يومه مطعم أمين وشيك وكذلك فرع مور ان ❤️❤️❤️❤️❤️❤️❤️❤️❤️
More In,Karem Fouad ***,05 October 2023,Amazing,الاوردر جه من غير بيبسي والعرض كان معاه كنز
More In,Nada M***,04 October 2023,OK,الاوردر دايما لازم يكون فيه حاجة ناقصة كل مرة الكولوسلو بيبقى ناقص وبنحاسب عليه!!!!
More In,ندى م***,20 September 2023,Amazing,بصراحة الاكل نظيف اوي تبارك الرحمن والكمية حلوة جدا مقارنة بالسعر👌🏻👌🏻اتمنى تظلوا على مستواكم دا
More In,Marwa M***,16 September 2023,OK,الكول سلو عينه والصوص مش جبنة اصلا والفراخ جيالي جناح ودبوس وربع صدر كله عضم خسارة الفلوس والله
More In,Nermeen M***,11 September 2023,Amazing,الأكل رووووووعة الخبز تحفة واللحمة لذيذة والحشوة رهيييييبة ❤️❤️❤️❤️❤️❤️ طلبي كان من فرع أكتوبر
Bird's,Ahmed A***,05 February 2024,OK,الاوردر وصل غلط والفراج نيه وزفره
Bird's,Adel S***,25 January 2024,OK,كل مره بديهم فرصة يمكن يحصل تحسن البوريتو كان من سنة تاكل احلى بوريتو من عندهم حاليا سيئ وكله فلفل
Bird's,Ayman M***,17 January 2024,Good,الطعم أكثر من رائع لكن الاحجام صغيره والتاكو قطعه واحده فقط
Bird's,Rana E***,16 November 2023,Amazing,ممتازين
Bird's,Hussin a***,13 November 2023,OK,غالي :(
Bird's,Adel S***,11 November 2023,OK,لما المطعم كان جديد كنت اطلب البوريتو الاقي في فراخ دلوقتي البوريتو ساندوتش بطاطس وذرة وبـ٩٠ جنية!!
Bird's,Yasmeen n***,08 November 2023,OK,الفرخه محروقه جدددا
Bird's,Mohie A***,03 November 2023,OK,الأورد بدون أرز وأدوات الطعام مفقوده ولا يوجد أي صوص كما هو موضح بالصورة
Bird's,Rana E***,29 October 2023,Amazing,الفراخ ممتازة
Bird's,Mostafa M***,24 October 2023,OK,وحش جدا. خسارة فيه الفلوس. وجع بطن من ساعة ما تم اكله.
Bird's,Wejdan A***,20 October 2023,Good,البريتو كان مالح جدا مقدرتش اكمله .. مع ان كنت بحبه من عندهم جدا
Bird's,mohamed m***,09 October 2023,OK,الفراخ مش مستوية
Bird's,Hagar I***,09 October 2023,OK,مفيش رز او حاجه مع الاوردر و كله توابل
Bird's,Rana R***,30 September 2023,OK,البافلو وينجز بشعة بشعة بجد مش طبيعي!
Bird's,Wael H***,25 September 2023,Good,اسلوب زى الزفت فى الكلام عند تسليم الاوردر عشان مردتش على الشات
Bird's,Iman A***,24 September 2023,Amazing,أكتر من ممتاز ومختلف جدا
Bird's,Mustafa R***,04 September 2023,Amazing,من أفضل المطاعم اللي طلبت منها كان جميل جدا جدا جدا
Bird's,inas A***,01 September 2023,Amazing,اسلوب الطيار غير لبق بيقول لي يا باشا 😅
Bird's,ahmed h***,28 August 2023,Amazing,صراحه فاجئني بالطعم و التغليف جميل
Lahaleboo Italian Pizza,Mahmoud S***,20 August 2023,OK,بيتزا ولا اسوأ من كده ولا طعم ولا مكونات ولا جبنه ولا حاجه. بيتزا ملط
Lahaleboo Italian Pizza,Mohammad S***,13 July 2023,OK,الكريسبي كريب حرفياً عبارة عن بطاطس مافيهاش كريسبي قطعتين صغيرين اوي واللي بجيبها من الفرع التاني اك
Lahaleboo Italian Pizza,Yassmin M***,11 July 2023,Amazing,كريب كوردن بلو كان حلو بس الحشو بسيط.. كريب البانيه مكانش حلو خالص
Lahaleboo Italian Pizza,Kholoud Nabil ***,18 June 2023,OK,لية القيمة المضافة عندة ٣٣ج دون عن المطاعم الاخرى مفيهاش
Lahaleboo Italian Pizza,Ahmed Samir ***,17 May 2023,Good,البيتزا فعلا وحشة جداااااااااااااا
Lahaleboo Italian Pizza,Slsabeel Khaled ***,30 April 2023,Amazing,مكان محترم والأكل حلو
Fakahany Masr,mariem m***,25 January 2024,OK,الجوافه جايه فيهم واحده بايظه و الخص كله دبلان !
Fakahany Masr,MóŇā M***,20 November 2023,Good,طلبت كرنب جاهز للحشو لكن وصلنى غير جاهز والموز معظمه مفتح ومقطوع بطريقة سيئة تؤدى الى افساده
Fakahany Masr,Abdulllllllllll A***,03 November 2023,OK,اسوء فاكهه وسيئه للغايه
Koshary El Tahrir,Ahmed H***,04 February 2024,OK,انا طالب كشري جايلي من غير صلصة ولا الدقة اللي أنا طالبها ولا معلقة ولا شطة جايلي العلبة وكيس بصل
Koshary El Tahrir,Osama A***,29 January 2024,OK,مكنش في ملعقه مع الاوردر !!
Koshary El Tahrir,Mona A***,28 January 2024,OK,في علبة كشري وصلت نصها واقع ومبهدل الدنيا
Burger King,Yara A***,29 January 2024,Good,حجم البطاطس كانت خطى
3rd Place,Om Mariam ***,02 February 2024,OK,الحاجهالحاجه مش فريش وطعمها وطعمها سيء ولا انصح بالشراء من من هذا المحل
3rd Place,Yousra A***,01 February 2024,OK,كانت حاجتكم الاول طعمها احلى من كده بكتير.. الشيز كيك الفزتق كانت احلى شيز كيك دوقتها. حاليا وحشه
3rd Place,Nourhanne Saeed ***,14 November 2023,Amazing,كان حريص ان القهوة توصلني سليمة مش مدلوقة
3rd Place,Ruqaya A***,25 March 2022,OK,الطلب لم يصل
Taj alsham,Haitham A***,26 January 2024,Amazing,إنسان أسلوبه وحش و ميستهلش المعاملة و ليه جالى تانى مش هستلم الاوردر
Taj alsham,Abdelrhman H***,15 January 2024,OK,الرز كان بارد جدا و بايت و مكلكع... و الفراخ مش مستويه
Taj alsham,Puney Anwar ***,12 January 2024,Amazing,تحفه
Taj alsham,Tarek T***,05 January 2024,OK,اكل بايت، حاجة في منتهى عدم التقدير
Taj alsham,George S***,02 January 2024,OK,طلبت الاوردر بدون كاتشب و جاني بكاتشب و بدون علب توميه او مخلل
Juice Lahaleboo,Suad O***,23 January 2024,Very good,تحسين الميلك شيك
Juice Lahaleboo,S_h79d ***,04 January 2024,Amazing,سرعة في الترصيل
Juice Lahaleboo,Salma A***,04 January 2024,OK,مش حلو خالص
Juice Lahaleboo,Rahaf S***,27 November 2023,OK,طعم الليمون مر
Juice Lahaleboo,Nour K***,24 November 2023,Good,الافوكادو كان خفيف جدا حاسة بطعمه بالعافية
Juice Lahaleboo,Maged O***,17 November 2023,OK,ميلك شيك طعمه زباااالة
Juice Lahaleboo,Fatima Aldef ***,11 November 2023,OK,الفراوله مامخلوطه العصير كلو كتل كتل فراوله. والتوصيل غالي ٢٥ جنيه
Juice Lahaleboo,Mariam Y***,10 November 2023,OK,عصير البرتقال كان في نمل🤢
Juice Lahaleboo,Karim A***,23 October 2023,OK,ديناميت مكتوب محتوياته .. سلطة فواكه و معسكرات و ايس كريم و غيره ... الأوردر جه موزة و تفاحة قطع بس
Juice Lahaleboo,Mahmoud T***,10 September 2023,OK,طعمه تلج اكترمن اوفوكاتو
