Restaurant,Customer,Date,Rating,Review
Spago - Mohandiseen,Marwa E***,05 January 2016,Very good,Good experience!
Spago - Mohandiseen,Amr A***,03 January 2016,Good,Everything went as expected!
Spago - Mohandiseen,Engy E***,26 December 2015,Amazing,Good but with a slight problem - The sauces choice gives u only 1 choice meanwhile some plates take 2 sauces...so they got me the sauce i chose and another one of their choice...also the side dishes didnt have pasta written even though its offered so i had to choose something else
Spago - Mohandiseen,Bamboo C***,23 December 2015,Good,"prolem - i asked for honey muster sauce, also called them but they didnt sent it with the delivery"
Spago - Mohandiseen,Mohamed R***,23 December 2015,Good,Everything went as expected!
Spago - Mohandiseen,Mohamed S***,19 December 2015,Good,Everything went as expected!
Spago - Mohandiseen,lubna n***,19 December 2015,Amazing,اكثر من رائع ... - ممتاز و رائع ...
Spago - Mohandiseen,Mahmoud H***,15 December 2015,Good,Everything went as expected!
Spago - Mohandiseen,Manal F***,14 December 2015,Very good,Good experience!
Spago - Mohandiseen,Mahmoud H***,13 December 2015,Good,Everything went as expected!
Spago - Mohandiseen,Mahmoud H***,10 December 2015,Very good,Good experience!
Spago - Mohandiseen,Mohamed R***,10 December 2015,Very good,تجربة جيدة!
Spago - Mohandiseen,Mahmoud H***,06 December 2015,Very good,Good experience!
Spago - Mohandiseen,Amr A***,04 December 2015,Good,Everything went as expected!
Spago - Mohandiseen,DR Ahmed S***,04 December 2015,Amazing,"Just amazing! - On time, Food came hot and done as per request. Thank you"
Spago - Mohandiseen,Amr A***,13 November 2015,Good,Everything went as expected!
Spago - Mohandiseen,Nourhan E***,28 October 2015,Very good,Good experience!
Dalex Sushi,Yasmin123 W***,18 December 2023,Amazing,The Food was delicious 😋❤️
Torab Almas for Fragrances,Umar K***,10 September 2021,Amazing,محل تحفة و الثبات تحفة و الاسعار مناسبة جداً
Torab Almas for Fragrances,abdo a***,10 August 2021,Very good,السائق عايزنى انزل اخود منه الطلب واسلوبة مش حلو
Torab Almas for Fragrances,محمد ا***,28 June 2021,Very good,طلبت عينه لتجربه عطر لاشتريه ولم يحضره
Torab Almas for Fragrances,Ahmed H***,16 June 2021,Amazing,شكرا للخدمه المتميزة وسرعه التوصيل
Torab Almas for Fragrances,Ahmed H***,09 June 2021,Amazing,شكرا
Torab Almas for Fragrances,Ahmed S***,16 March 2021,Good,تعامل سئ جدا
Laban El Asfour,Mary N***,30 December 2023,Amazing,great to see women riders! maryam was great!
Laban El Asfour,Terry H***,01 November 2023,Amazing,احلى زبادي
Laban El Asfour,Rasha I***,26 October 2023,Very good,الكمية صغيرة جدا
Laban El Asfour,Terry H***,24 October 2023,Amazing,احلى زبادي في مصر
Laban El Asfour,marianne r***,20 October 2023,Amazing,الحاجات كانت مدلوقه في الكيس
Laban El Asfour,Emy E***,24 September 2023,Good,الجبنة الرومي جاتلي بايظة !
Laban El Asfour,Hager R***,08 August 2023,Amazing,سائق محترم وسريع جزاه الله كل خير
Laban El Asfour,ناهد ع***,15 June 2023,Good,طلبت لانشون حلواني بالزيتون وحلواني بالسطرمة جالى ساده
Laban El Asfour,Nader Ahmed ***,08 June 2023,Very good,عيب التغليف والحاجة جايه مقلوبة ام على بقت ميكس مع الرز بالبن ... الحاجة حلوة وجميلة بلاش تبوظها بى عيب التغليف
Laban El Asfour,Dina M***,09 April 2023,Amazing,دائما متميز
Laban El Asfour,Yahia Zakrea ***,25 March 2023,Amazing,المحل ممتاز
Laban El Asfour,Marwa A***,21 March 2023,Amazing,الماركت راح فين؟
Laban El Asfour,Duaa M***,11 March 2023,Amazing,مندوب توصيل ممتاز
Laban El Asfour,Mohamed T***,26 February 2023,Very good,ياريت يكون معاه باقي بعد كده
Laban El Asfour,Ahmed S***,09 February 2023,Amazing,جيد
Laban El Asfour,Om El Masryeen ***,07 January 2023,Amazing,الطلب ممتاز وطازه شكرا
Laban El Asfour,Nour M***,28 October 2022,Amazing,ممكن ارسال الريسيت بعد كده
baba Abdu,Mohamed E***,28 January 2024,Amazing,محترم جدا
baba Abdu,Abdelrahman M***,23 January 2024,Very good,did not have any utensils. But it was generally good.
baba Abdu,Waleed E***,18 January 2024,Amazing,كابتن محترم جدا
Chili's,Ahmad A***,10 November 2023,Good,The queso wasn’t good
Chili's,Fady S***,14 October 2023,Very good,over cooked chicken
Akleh,mero A***,06 February 2024,Amazing,،😋😋😋
Akleh,Nimra S***,05 February 2024,Good,The salad was rotten and disgusting. I ate it and spit it out. Waste
Akleh,Mohamed S***,05 February 2024,Amazing,Hot And fast
Akleh,Mohamed S***,30 January 2024,Amazing,nice food
Akleh,عمرو ح***,30 January 2024,Amazing,very tasty and like it so much
Akleh,Mohamed j***,29 January 2024,Amazing,كواليتي محترمه
Akleh,Mohamed R***,29 January 2024,Amazing,الاكل ممتاز جدا و مزيد من التقدم والنجاح
Akleh,Ali A***,29 January 2024,Amazing,مطعم ممتاز
Akleh,Mai S***,22 January 2024,Amazing,The food is very sweet
Akleh,zahra a***,21 January 2024,Amazing,Thebest❤️❤️
Akleh,زينا ا***,19 January 2024,Very good,الاسعار مبالغ فيهاا
Akleh,زينا ا***,17 January 2024,Very good,الكميات قليييلة جدا جداا الفلافل سعره ٥٢ وصغيرة اوي!!
Akleh,Mohamed S***,16 January 2024,Amazing,ممتاز وطعم مميز
Akleh,Mohamed S***,15 January 2024,Amazing,hot food
Akleh,Mohamed R***,10 January 2024,Amazing,الاكل جميل جدا و سخن و فريش و خدمة ممتازة و كواليتي 100٪
Akleh,Roqia s***,07 January 2024,Amazing,Great taste and excellent packaging❤️❤️
Akleh,زينا ا***,01 January 2024,Good,الفلافل صغيره جدددا مش بتاعت سعرها خالص والطلب وصل بارد وبياخدوا وقت طويييل في تجهيز الطلبات
Akleh,zainab ***,21 December 2023,Good,المسخن مو نفس الصورة وطعمه مايشبه المسخن!!! والطلب تاخر اكثر من ساعة
Akleh,صقر ص***,10 October 2023,Good,سندوش كرسبي ب ٦٩ جنية بحجم الكف ومليان كتشب وقطعتين شيش مايطلع وزنهم ٤ غرام !!!؟ فعلين اكلت كتشب !!!
Akleh,First Name L***,05 October 2023,Good,I found a bone in my sandwich!
Akleh,Fadi E***,22 September 2023,Good,"Coleslaw spilled, tahini spilled, extra delivery charges, small portion."
Akleh,Roqia s***,28 August 2023,Amazing,Excellent taste Great restaurant Respectful and cooperative staff great experience I loved her ❤️
Akleh,First Name L***,14 March 2023,Good,Worst shawerma on earth
Akleh,Muhammed M***,23 February 2023,Good,الفراخ زفرة
Akleh,Esam E***,16 February 2023,Good,Ordered a shawarma sandwich and added fries … the fries was placed inside the sandwich !!! Customer support was helpless about resolving that … hence the one star
Akleh,Yara K***,31 January 2023,Good,terrible customer service and bad food
Akleh,osama a***,10 January 2023,Very good,كويس حلو
Akleh,Amira M***,25 December 2022,Good,Price of the order mot like application says promo code didn’t work
Akleh,Kareem H***,24 December 2022,Good,الاوردر موصلوش حد من طلبات، وصله رجل كبير ربنا يقويه الاوردر كان كبير جدا عليه لوحده خصوصا ان مفيش بوش ولا حاجة كان شايله على ايده و جي مشي من المحل لحد اللوكيشن، الfeedback ده مش عشاني ولا عشان السواقين ولا المحل عشان الاكل فعلا كان حلو جدا، بس ده عشان ميطلعوش الرجل الكبير ده تاني صعب عليه جدا الحركة و المشورة دي كلها ربنا يقويه
Akleh,Mona E***,07 July 2022,Good,Started to put too much cheese and less meat or pastrami
Akleh,Abdullah B***,22 June 2022,Very good,the food was pretty normal and the prices were too much. 6/10
Akleh,Rayan Ahmed ***,25 May 2022,Good,تجربة سيئة للاسف الاكل اقل مقارنه بالسعر و الطعم سي جدا لاسف
Akleh,Thouraya R***,06 May 2022,Good,الفراخ بتاعت الشيش طاووق زفار
Akleh,Wegdan M***,22 March 2022,Good,Very bad and not fresh
Akleh,Ahmed S***,11 March 2022,Very good,The Shawerma sandwich was fine but the new fried saj bread wasnt good
Akleh,Ayed F***,07 March 2022,Very good,ممتاز
Akleh,mohamed n***,01 March 2022,Good,The order wasnt hot enough
Akleh,Ismail E***,18 February 2022,Very good,The bread was not fresh and my special request was not done as I wrote
Akleh,Hawraa E***,07 February 2022,Amazing,Thanks
Akleh,Mahmoud M***,02 February 2022,Amazing,Thanks
Akleh,Esraa A***,01 February 2022,Amazing,Was a great and delicious food
Akleh,Ayman M***,01 February 2022,Amazing,Good service
Akleh,Farida F***,24 January 2022,Amazing,"It was perfectly, keep it up"
Akleh,gamila e***,23 January 2022,Amazing,Delicous food
Akleh,Mahmoud M***,16 January 2022,Amazing,Good at all
Akleh,Rana H***,08 January 2022,Very good,آخر اربع مرات اطلب فيها دايمًا بيكون فى حاجة غلط فى الاردر
Akleh,Yasmine A***,30 December 2021,Good,الاكل كان بارد و مكنش فريش. و الدليفري اتاخر كتير جدا. مش احسن تجربة
Al Haramen Resturant,Omar E***,09 January 2024,Very good,الطلبات المرسلة قليلة الذوق ومذاق الأكل مش افضل حاجة
Al Haramen Resturant,Omar E***,06 January 2024,Very good,الطلبات المرسلة في غاية الجمال وطبق الجرجير اضافة قيمة منهم
On The Run,nermin s***,08 January 2024,Good,تشيز لافر وصل سندوتش بارد والخبز غير طازج ونوعه غير جيد ، نصيحه تغير نوع الخبز
On The Run,Haidy A***,29 December 2023,Amazing,She’s a hero excellent service 👌
Ibrahim Badran Foundation,Iman B***,20 April 2022,Amazing,Just thought if they put a note that the receipt is in the mail it would make ppl more comfortable. But in general thank you
Ibrahim Badran Foundation,Amira H***,31 March 2022,Amazing,Thank you for spreeding hope
Pizza Ria,Nour G***,15 July 2022,Very good,"Seefood pizza was good, sauce was a bit weird and part of the pizza was smashed"
Pizza Ria,Ali S***,05 July 2022,Very good,برجاء تقطيع البيتزا
Pizza Ria,Mohamed K***,09 April 2022,Good,مكنش حلو المرة دي، الاكل اتأخر جدا و جيه بارد و ملوش طعم
Pizza Ria,Yulia M***,08 April 2022,Very good,Margarita was to much brow
Pizza Ria,Moalim M***,27 February 2022,Amazing,I got my food on time and it was still hot thank you so much.
Pizza Ria,Marwa M***,21 January 2022,Amazing,"amazing order really very delicious ,and very good packing ..and the delivery man is very good and faster 👌"
Pizza Ria,Muhammmad M***,26 November 2021,Good,I waited 1 hour more than deliver time and food was not hot
Pizza Ria,Marvin E***,09 October 2021,Amazing,one of the best pizza ever
Pizza Ria,Fatma s***,28 July 2021,Very good,Food was pretty good
Pizza Ria,Ahmed E***,09 June 2021,Very good,تأخر كثيرا
Pizza Ria,Muhammed Ahmed Fouad ***,03 June 2021,Very good,"حبيت طريقة تغليف طلبي, الأكل كان ممكن يكون أفضل, نوعية الأكل كانت جيدة بالنسبة بالسعر"
Pizza Ria,AMola Elkholy ***,02 June 2021,Good,جيد لكن كان ممكن يكون افضل
Pizza Ria,Jeremy r***,07 May 2021,Amazing,I felt I got great quality for the amount I paid
Pizza Ria,Nada H***,05 May 2021,Amazing,"The food packaging was perfect, I was impressed with how fast my order arrived, I felt I got great quality for the amount I paid, Food was delicious and surpassed my expectations"
Pizza Ria,John B***,16 February 2021,Amazing,Amazing taste and richness of flavour!
Pizza Ria,Ashour A***,03 February 2021,Very good,نوعية الأكل كانت جيدة بالنسبة بالسعر
Pizza Ria,Heba A***,24 January 2021,Good,The delivery is Good the taste of pizza was nice but it looks like a Margherita but I was order a 4 cheese one
Pizza Ria,Ahmed E***,08 January 2021,Very good,حبيت طريقة تغليف طلبي
Pizza Ria,Zakaria S***,29 November 2020,Very good,حلو
Pizza Ria,عمرو ج***,18 October 2020,Very good,ممتاز
Pizza Ria,Dina Mohamed ***,17 October 2020,Good,الطعم عادي او اقل
Pizza Ria,Dena S***,14 October 2020,Very good,طلبي ما وصل بالسرعة التي كنت متوقعها
Pizza Ria,Ahmed E***,11 October 2020,Very good,الطعم رائع ومميز جدا ومختلف عن باقى مطاعم البيتزا .... تسلم اديكم
Pizza Ria,Ali Abd El Hameed ***,11 October 2020,Amazing,Should be option for spicy or not cause I don't like jalapeños
Pizza Ria,حمزه م***,08 October 2020,Very good,"حبيت طريقة تغليف طلبي, طلبي وصل بوقت أسرع من المعتاد, نوعية الأكل كانت جيدة بالنسبة بالسعر, الأكل كان طيب"
Pizza Ria,Mostafa E***,28 September 2020,Very good,there is something called gps
Pizza Ria,zeinab s***,25 September 2020,Very good,"محترم , وقت التوصيل كان سريع جدا"
Pizza Ria,Amr A***,18 September 2020,Very good,طعم لذيذ جدا جدا
Pizza Ria,Hamed Ahmed A***,16 September 2020,Very good,I loved how my order was packaged
Pizza Ria,Hussein M***,05 September 2020,Amazing,"The food packaging was perfect, Food was pretty good"
Pizza Ria,Zakaria S***,28 August 2020,Very good,"Good, Food was pretty good"
Pizza Ria,hossam g***,22 August 2020,Very good,He took a delivery fees and told me there is delivery fees in recipt
Pizza Ria,Kema A***,21 August 2020,Very good,ممتاز
B Beirut,Kathy K***,26 June 2023,Amazing,The hummos is NOT good. Tastes like vinegar. please use lemon.
B Beirut,Asmaa M***,20 June 2023,Good,بابا غنوج واصلني فيه قطع ثلج!!!! مفرزنين المقبلات؟؟
B Beirut,Amira M***,26 May 2023,Very good,Very late
B Beirut,Mohammed S***,05 May 2023,Amazing,"Everything is 5 starts taste, packaging, variety, prices. Literally this is my favorite restaurant"
Sweets,sara a***,10 December 2023,Amazing,the waffle it's very beautiful 😍😍😍😍😍😍💕
Sweets,يوسف .***,10 September 2023,Amazing,it's very beautiful ❤️😍
Sweets,Hatem Y***,01 September 2023,Very good,دى كيكة اسفنجية عادية مش قشطوطة اللي المفروض تكون غرقانة لبن و ارتفاعها صغير والكريمة من فوق قليلة
Sweets,زايد ا***,10 May 2023,Good,الميلك شيك كان واقع على الستيك وفل والطعم حق الشوكلت راح مطعم فاشل جدا ستيك وافل نوتيلا نوتيلا مقلدة
SIP Specialty Coffee,Sherine S***,29 January 2024,Amazing,order came missing extra eggs and extra shot on coffee
SIP Specialty Coffee,Doha A***,14 January 2024,Good,Received coffee cold
SIP Specialty Coffee,nada e***,27 December 2023,Very good,Took way too long for a coffee and cookie. Coffee came cold and spilled all over
SIP Specialty Coffee,Salma A***,24 December 2023,Good,"order came without any sugar and I couldn’t open the cup lid, there was no hole to drink from"
Morgan Seafood,ekumi h***,13 June 2023,Good,Small quantity of shrimp
Morgan Seafood,Abdallah H***,16 May 2023,Good,طلبت طحينه حاسبت عليها و مجتش و الأكل طعمه اقل من العادي
